,acc,assay_type,center_name,consent,experiment,sample_name,instrument,librarylayout,libraryselection,librarysource,platform,sample_acc,biosample,organism,sra_study,releasedate,bioproject,mbytes,loaddate,avgspotlen,mbases,insertsize,library_name,collection_date_sam,geo_loc_name_country_calc,geo_loc_name_country_continent_calc,geo_loc_name_sam
1979,SRR11183584,WGS,UNIVERSITY OF TECHNOLOGY SYDNEY,public,SRX7803843,Fe10/14288,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,SRS4497765,SAMN11098033,pig gut metagenome,SRP188615,2020-02-26 00:00:00+00:00,PRJNA526405,542,,302,1846,,plate_5_G8,2/10/17,Australia,Oceania,['Australia: NSW']
1980,SRR11125092,WGS,UNIVERSITY OF TECHNOLOGY SYDNEY,public,SRX7761543,Fe3/14261,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,SRS4497617,SAMN11097874,pig gut metagenome,SRP188615,2020-02-20 00:00:00+00:00,PRJNA526405,406,,302,1359,,plate_3_H10,2/3/17,Australia,Oceania,['Australia: NSW']
1981,ERR1135420,WGS,BEIJING GENOME INSTITUTE,public,ERX1214599,SAMEA3663247,Illumina HiSeq 2000,PAIRED,other,METAGENOMIC,ILLUMINA,ERS970396,SAMEA3663247,pig gut metagenome,ERP013165,2016-01-12 00:00:00+00:00,PRJEB11755,5312,,193,6881,,130413,,China,Asia,[]
1982,ERR8314767,WGS,"CENTRE FOR GENOMIC EPIDEMIOLOGY, NATIONAL FOOD INS",public,ERX7882149,SAMEA12813997,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,ERS10420957,SAMEA12813997,pig gut metagenome,ERP135209,2022-04-08 00:00:00+00:00,PRJEB50613,3489,,300,11631,,unspecified,8/1/15,Denmark,Europe,[]
1983,ERR1135448,WGS,BEIJING GENOME INSTITUTE,public,ERX1214627,SAMEA3663275,Illumina HiSeq 2000,PAIRED,other,METAGENOMIC,ILLUMINA,ERS970424,SAMEA3663275,pig gut metagenome,ERP013165,2016-01-12 00:00:00+00:00,PRJEB11755,4067,,190,5191,,130420,,China,Asia,[]
1984,SRR11124665,WGS,UNIVERSITY OF TECHNOLOGY SYDNEY,public,SRX7761395,Ma9/14295,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,SRS4498184,SAMN11098475,pig gut metagenome,SRP188615,2020-02-20 00:00:00+00:00,PRJNA526405,357,,302,1223,,plate_10_B3,3/9/17,Australia,Oceania,['Australia: NSW']
1985,SRR8960630,WGS,UNIVERSITY OF TECHNOLOGY SYDNEY,public,SRX5740081,Fe7/14172,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,SRS4497967,SAMN11097916,pig gut metagenome,SRP188615,2019-04-26 00:00:00+00:00,PRJNA526405,1802,,302,5890,,plate_8_B4,2/7/17,Australia,Oceania,['Australia: NSW']
1986,SRR11125028,WGS,UNIVERSITY OF TECHNOLOGY SYDNEY,public,SRX7761607,Ma3/29951,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,SRS4498073,SAMN11098393,pig gut metagenome,SRP188615,2020-02-20 00:00:00+00:00,PRJNA526405,386,,302,1364,,plate_3_E6,3/3/17,Australia,Oceania,['Australia: NSW']
1987,SRR8960979,WGS,UNIVERSITY OF TECHNOLOGY SYDNEY,public,SRX5740307,Fe1/14160.2,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,SRS4498282,SAMN11097822,pig gut metagenome,SRP188615,2019-04-26 00:00:00+00:00,PRJNA526405,1827,,302,5939,,plate_8_G4,2/1/17,Australia,Oceania,['Australia: NSW']
1988,SRR8960131,WGS,UNIVERSITY OF TECHNOLOGY SYDNEY,public,SRX5739908,Ja30/Y08843,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,SRS4498304,SAMN11098513,pig gut metagenome,SRP188615,2019-04-26 00:00:00+00:00,PRJNA526405,978,,302,3180,,plate_10_A8,1/30/17,Australia,Oceania,['Australia: NSW']
1989,SRR11126041,WGS,UNIVERSITY OF TECHNOLOGY SYDNEY,public,SRX7762550,Fe7/14161,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,SRS4497815,SAMN11097900,pig gut metagenome,SRP188615,2020-02-20 00:00:00+00:00,PRJNA526405,371,,302,1276,,plate_4_C12,2/7/17,Australia,Oceania,['Australia: NSW']
1990,SRR11126191,WGS,UNIVERSITY OF TECHNOLOGY SYDNEY,public,SRX7762400,Ja31/29705,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,SRS4498011,SAMN11097680,pig gut metagenome,SRP188615,2020-02-20 00:00:00+00:00,PRJNA526405,314,,302,1067,,plate_8_D7,1/31/17,Australia,Oceania,['Australia: NSW']
1991,SRR11126409,WGS,UNIVERSITY OF TECHNOLOGY SYDNEY,public,SRX7762854,Ja31/14184,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,SRS4498004,SAMN11097685,pig gut metagenome,SRP188615,2020-02-20 00:00:00+00:00,PRJNA526405,459,,302,1516,,plate_5_C10,1/31/17,Australia,Oceania,['Australia: NSW']
1992,SRR11489765,WGS,CHINESE ACADEMY OF AGRICULTURAL SCIENCES,public,SRX8065750,I-CON4,Illumina HiSeq 3000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,SRS6434484,SAMN14543241,pig gut metagenome,SRP118553,2020-05-01 00:00:00+00:00,PRJNA408025,5530,,300,13889,,EGENE_LI-CON4,3/5/17,China,Asia,['China:Sichuan']
1993,ERR1135437,WGS,BEIJING GENOME INSTITUTE,public,ERX1214616,SAMEA3663264,Illumina HiSeq 2000,PAIRED,other,METAGENOMIC,ILLUMINA,ERS970413,SAMEA3663264,pig gut metagenome,ERP013165,2016-01-12 00:00:00+00:00,PRJEB11755,1586,,191,2048,,130413,,China,Asia,[]
1994,SRR11184106,WGS,UNIVERSITY OF TECHNOLOGY SYDNEY,public,SRX7804472,Fe28/29667,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,SRS4498284,SAMN11098335,pig gut metagenome,SRP188615,2020-02-26 00:00:00+00:00,PRJNA526405,424,,302,1438,,plate_3_H7,2/28/17,Australia,Oceania,['Australia: NSW']
1995,SRR11124992,WGS,UNIVERSITY OF TECHNOLOGY SYDNEY,public,SRX7761643,Fe7/29743,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,SRS4498344,SAMN11097993,pig gut metagenome,SRP188615,2020-02-20 00:00:00+00:00,PRJNA526405,323,,302,1126,,plate_6_H10,2/7/17,Australia,Oceania,['Australia: NSW']
1996,SRR8960087,WGS,UNIVERSITY OF TECHNOLOGY SYDNEY,public,SRX5739952,Fe10/14320,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,SRS4497686,SAMN11098025,pig gut metagenome,SRP188615,2019-04-26 00:00:00+00:00,PRJNA526405,1394,,302,4402,,plate_5_G7,2/10/17,Australia,Oceania,['Australia: NSW']
1997,SRR11125344,WGS,UNIVERSITY OF TECHNOLOGY SYDNEY,public,SRX7761963,Ja31/29742,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,SRS4497866,SAMN11097713,pig gut metagenome,SRP188615,2020-02-20 00:00:00+00:00,PRJNA526405,438,,302,1539,,plate_8_H1,1/31/17,Australia,Oceania,['Australia: NSW']
1998,ERR3211774,WGS,"CENTRE FOR GENOMIC EPIDEMIOLOGY, NATIONAL FOOD INS",public,ERX3239301,SAMEA5414419,Illumina HiSeq 4000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,ERS3219721,SAMEA5414419,pig gut metagenome,ERP114226,2019-03-21 00:00:00+00:00,PRJEB31650,1758,,302,3983,,unspecified,9/12/16,Denmark,Europe,[]
1999,SRR11183515,WGS,UNIVERSITY OF TECHNOLOGY SYDNEY,public,SRX7803912,Fe14/14307,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,SRS4498356,SAMN11098109,pig gut metagenome,SRP188615,2020-02-26 00:00:00+00:00,PRJNA526405,452,,302,1495,,plate_3_E7,2/14/17,Australia,Oceania,['Australia: NSW']
2000,SRR14369134,WGS,AGRICULTURE AND AGRI-FOOD CANADA,public,SRX10721841,H1P409W14FD070,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,SRS8812239,SAMN17899690,pig gut metagenome,SRP262165,2021-05-06 00:00:00+00:00,PRJNA629856,2528,,502,8182,,H1P409W14FD070,,Canada,North America,['Canada:Lacombe']
2001,SRR11125054,WGS,UNIVERSITY OF TECHNOLOGY SYDNEY,public,SRX7761581,Fe28/29949,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,SRS4497588,SAMN11098369,pig gut metagenome,SRP188615,2020-02-20 00:00:00+00:00,PRJNA526405,406,,302,1178,,plate_1_G7,2/28/17,Australia,Oceania,['Australia: NSW']
2002,SRR11125097,WGS,UNIVERSITY OF TECHNOLOGY SYDNEY,public,SRX7761538,Fe3/14263,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,SRS4497621,SAMN11097869,pig gut metagenome,SRP188615,2020-02-20 00:00:00+00:00,PRJNA526405,563,,302,1627,,plate_8_E1,2/3/17,Australia,Oceania,['Australia: NSW']
2003,SRR17241665,WGS,UNIVERSITY OF MINNESOTA,public,SRX13420595,NPB_F2_2_F3,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,SRS11322123,SAMN24002061,pig gut metagenome,SRP350924,2022-08-11 00:00:00+00:00,PRJNA788462,6223,,302,20671,,NPB_F2_2_F3_S14,10/10/18,USA,North America,['USA:Minnesota']
2004,ERR8314772,WGS,"CENTRE FOR GENOMIC EPIDEMIOLOGY, NATIONAL FOOD INS",public,ERX7882154,SAMEA12814002,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,ERS10420962,SAMEA12814002,pig gut metagenome,ERP135209,2022-04-08 00:00:00+00:00,PRJEB50613,3634,,300,11831,,unspecified,1/1/16,Denmark,Europe,[]
2005,SRR8960261,WGS,UNIVERSITY OF TECHNOLOGY SYDNEY,public,SRX5739778,Ma3/29646,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,SRS4498392,SAMN11098413,pig gut metagenome,SRP188615,2019-04-26 00:00:00+00:00,PRJNA526405,1738,,302,5390,,plate_3_D3,3/3/17,Australia,Oceania,['Australia: NSW']
2006,SRR12799835,WGS,ANHUI AGRICULTURE UNIVERSITY,public,SRX9268802,PI_2,Illumina HiSeq 4000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,SRS7497734,SAMN16402093,pig gut metagenome,SRP272732,2022-02-14 00:00:00+00:00,PRJNA646934,2239,,302,7299,,PI_2,3/1/18,China,Asia,['China: Anhui Province']
2007,SRR17241574,WGS,UNIVERSITY OF MINNESOTA,public,SRX13420686,NPB_F14_8_D1,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,SRS11322212,SAMN24002043,pig gut metagenome,SRP350924,2022-08-11 00:00:00+00:00,PRJNA788462,4740,,302,15889,,NPB_F14_8_D1_S70,2/27/19,USA,North America,['USA:Minnesota']
2008,SRR11183405,WGS,UNIVERSITY OF TECHNOLOGY SYDNEY,public,SRX7804022,Fe21/14265,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,SRS4498201,SAMN11098245,pig gut metagenome,SRP188615,2020-02-26 00:00:00+00:00,PRJNA526405,359,,302,1192,,plate_4_H2,2/21/17,Australia,Oceania,['Australia: NSW']
2009,ERR3211869,WGS,"CENTRE FOR GENOMIC EPIDEMIOLOGY, NATIONAL FOOD INS",public,ERX3239396,SAMEA5414514,Illumina HiSeq 4000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,ERS3219816,SAMEA5414514,pig gut metagenome,ERP114226,2019-03-21 00:00:00+00:00,PRJEB31650,1575,,302,3185,,unspecified,4/11/16,Denmark,Europe,[]
2010,SRR8960272,WGS,UNIVERSITY OF TECHNOLOGY SYDNEY,public,SRX5739767,Fe21/14286,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,SRS4497923,SAMN11098187,pig gut metagenome,SRP188615,2019-04-26 00:00:00+00:00,PRJNA526405,1953,,302,5915,,plate_1_C4,2/21/17,Australia,Oceania,['Australia: NSW']
2011,ERR8314777,WGS,"CENTRE FOR GENOMIC EPIDEMIOLOGY, NATIONAL FOOD INS",public,ERX7882159,SAMEA12814007,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,ERS10420967,SAMEA12814007,pig gut metagenome,ERP135209,2022-04-08 00:00:00+00:00,PRJEB50613,3825,,300,12526,,unspecified,9/1/16,Denmark,Europe,[]
2012,SRR8960365,WGS,UNIVERSITY OF TECHNOLOGY SYDNEY,public,SRX5739674,Fe7/29865,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,SRS4498369,SAMN11097936,pig gut metagenome,SRP188615,2019-04-26 00:00:00+00:00,PRJNA526405,1592,,302,5176,,plate_3_E4,2/7/17,Australia,Oceania,['Australia: NSW']
2013,SRR11126353,WGS,UNIVERSITY OF TECHNOLOGY SYDNEY,public,SRX7762910,Ja31/29945,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,SRS4498263,SAMN11097690,pig gut metagenome,SRP188615,2020-02-20 00:00:00+00:00,PRJNA526405,421,,302,1454,,plate_8_C2,1/31/17,Australia,Oceania,['Australia: NSW']
2014,ERR1135320,WGS,BEIJING GENOME INSTITUTE,public,ERX1214499,SAMEA3663147,Illumina HiSeq 2000,PAIRED,other,METAGENOMIC,ILLUMINA,ERS970296,SAMEA3663147,pig gut metagenome,ERP013165,2016-01-12 00:00:00+00:00,PRJEB11755,4547,,185,6053,,120920,,Denmark,Europe,[]
2015,SRR11125807,WGS,UNIVERSITY OF TECHNOLOGY SYDNEY,public,SRX7762209,Fe14/29943,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,SRS4497692,SAMN11098126,pig gut metagenome,SRP188615,2020-02-20 00:00:00+00:00,PRJNA526405,692,,302,1996,,plate_1_B12,2/14/17,Australia,Oceania,['Australia: NSW']
2016,SRR8960749,WGS,UNIVERSITY OF TECHNOLOGY SYDNEY,public,SRX5740537,Fe14/14233,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,SRS4498141,SAMN11098068,pig gut metagenome,SRP188615,2019-04-26 00:00:00+00:00,PRJNA526405,4238,,302,12121,,plate_1_H11,2/14/17,Australia,Oceania,['Australia: NSW']
2017,SRR10209678,WGS,NMBU,public,SRX6929514,056_colon995,Illumina HiSeq 4000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,SRS5459370,SAMN12867412,pig gut metagenome,SRP223822,2020-09-30 00:00:00+00:00,PRJNA574295,2551,,302,6479,,18_4M_995,6/27/17,Norway,Europe,['Norway: As']
2018,SRR8960528,WGS,UNIVERSITY OF TECHNOLOGY SYDNEY,public,SRX5740183,Fe24/14308,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,SRS4498115,SAMN11098283,pig gut metagenome,SRP188615,2019-04-26 00:00:00+00:00,PRJNA526405,2057,,302,6440,,plate_4_B6,2/24/17,Australia,Oceania,['Australia: NSW']
2019,SRR5976184,WGS,COLLEGE OF ANIMAL SCIENCE AND TECHNOLOGY,public,SRX3132668,H3colon_HVNHGCCXX_L5_1.clean.fq.gz,Illumina HiSeq 2500,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,SRS2466000,SAMN07556884,pig gut metagenome,SRP116179,2018-08-01 00:00:00+00:00,PRJNA400119,2420,,300,7130,,H3colon_HVNHGCCXX_L5_1.clean.fq.gz,10/30/15,China,Asia,"['China:Ninghe,TianJin']"
2020,SRR11124842,WGS,UNIVERSITY OF TECHNOLOGY SYDNEY,public,SRX7761218,Fe17/29691,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,SRS4498159,SAMN11098171,pig gut metagenome,SRP188615,2020-02-20 00:00:00+00:00,PRJNA526405,514,,302,1751,,plate_9_G6,2/17/17,Australia,Oceania,['Australia: NSW']
2021,SRR17241686,WGS,UNIVERSITY OF MINNESOTA,public,SRX13420574,NPB_F17_7_G5,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,SRS11322101,SAMN24002054,pig gut metagenome,SRP350924,2022-08-11 00:00:00+00:00,PRJNA788462,6458,,302,21695,,NPB_F17_7_G5_S60,9/28/18,USA,North America,['USA:Minnesota']
2022,ERR1135248,WGS,BEIJING GENOME INSTITUTE,public,ERX1214427,SAMEA3663075,Illumina HiSeq 2000,PAIRED,other,METAGENOMIC,ILLUMINA,ERS970224,SAMEA3663075,pig gut metagenome,ERP013165,2016-01-12 00:00:00+00:00,PRJEB11755,4970,,185,6939,,120331,,France,Europe,[]
2023,ERR1135244,WGS,BEIJING GENOME INSTITUTE,public,ERX1214423,SAMEA3663071,Illumina HiSeq 2000,PAIRED,other,METAGENOMIC,ILLUMINA,ERS970220,SAMEA3663071,pig gut metagenome,ERP013165,2016-01-12 00:00:00+00:00,PRJEB11755,4305,,183,5828,,120329,,France,Europe,[]
2024,SRR12799831,WGS,ANHUI AGRICULTURE UNIVERSITY,public,SRX9268806,PL_3,Illumina HiSeq 4000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,SRS7497738,SAMN16402097,pig gut metagenome,SRP272732,2022-02-14 00:00:00+00:00,PRJNA646934,2130,,302,7042,,PL_3,3/1/18,China,Asia,['China: Anhui Province']
2025,SRR17241590,WGS,UNIVERSITY OF MINNESOTA,public,SRX13420670,NPB_F13_6_F11,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,SRS11322198,SAMN24001981,pig gut metagenome,SRP350924,2022-08-11 00:00:00+00:00,PRJNA788462,6340,,302,21286,,NPB_F13_6_F11_S56,2/27/19,USA,North America,['USA:Minnesota']
2026,ERR1135356,WGS,BEIJING GENOME INSTITUTE,public,ERX1214535,SAMEA3663183,Illumina HiSeq 2000,PAIRED,other,METAGENOMIC,ILLUMINA,ERS970332,SAMEA3663183,pig gut metagenome,ERP013165,2016-01-12 00:00:00+00:00,PRJEB11755,5364,,187,6936,,120521,,Denmark,Europe,[]
2027,SRR8960834,WGS,UNIVERSITY OF TECHNOLOGY SYDNEY,public,SRX5740452,Fe7/29898,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,SRS4497819,SAMN11097903,pig gut metagenome,SRP188615,2019-04-26 00:00:00+00:00,PRJNA526405,978,,302,3182,,plate_8_G2,2/7/17,Australia,Oceania,['Australia: NSW']
2028,ERR3211947,WGS,"CENTRE FOR GENOMIC EPIDEMIOLOGY, NATIONAL FOOD INS",public,ERX3239474,SAMEA5414592,Illumina HiSeq 4000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,ERS3219894,SAMEA5414592,pig gut metagenome,ERP114226,2019-03-21 00:00:00+00:00,PRJEB31650,2774,,302,5884,,unspecified,4/11/16,Denmark,Europe,[]
2029,SRR11126087,WGS,UNIVERSITY OF TECHNOLOGY SYDNEY,public,SRX7762504,Fe24/29643,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,SRS4497670,SAMN11098291,pig gut metagenome,SRP188615,2020-02-20 00:00:00+00:00,PRJNA526405,402,,302,1253,,plate_3_D10,2/24/17,Australia,Oceania,['Australia: NSW']
2030,SRR11183940,WGS,UNIVERSITY OF TECHNOLOGY SYDNEY,public,SRX7804159,Fe6/29946,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,SRS4498240,SAMN11097885,pig gut metagenome,SRP188615,2020-02-26 00:00:00+00:00,PRJNA526405,426,,302,1429,,plate_10_B2,2/6/17,Australia,Oceania,['Australia: NSW']
2031,SRR11125284,WGS,UNIVERSITY OF TECHNOLOGY SYDNEY,public,SRX7762023,Ma8/14276,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,SRS4497782,SAMN11098451,pig gut metagenome,SRP188615,2020-02-20 00:00:00+00:00,PRJNA526405,431,,302,1387,,plate_10_G1,3/8/17,Australia,Oceania,['Australia: NSW']
2032,SRR8960810,WGS,UNIVERSITY OF TECHNOLOGY SYDNEY,public,SRX5740476,Fe7/29643,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,SRS4497840,SAMN11097974,pig gut metagenome,SRP188615,2019-04-26 00:00:00+00:00,PRJNA526405,1750,,302,5663,,plate_4_A8,2/7/17,Australia,Oceania,['Australia: NSW']
2033,SRR8960316,WGS,UNIVERSITY OF TECHNOLOGY SYDNEY,public,SRX5739723,Fe7/14288,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,SRS4497675,SAMN11097961,pig gut metagenome,SRP188615,2019-04-26 00:00:00+00:00,PRJNA526405,890,,302,2880,,plate_5_E9,2/7/17,Australia,Oceania,['Australia: NSW']
2034,SRR8960775,WGS,UNIVERSITY OF TECHNOLOGY SYDNEY,public,SRX5740511,Ja31/14209,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,SRS4497870,SAMN11097717,pig gut metagenome,SRP188615,2019-04-26 00:00:00+00:00,PRJNA526405,1448,,302,4720,,plate_8_B9,1/31/17,Australia,Oceania,['Australia: NSW']
2035,SRR11125861,WGS,UNIVERSITY OF TECHNOLOGY SYDNEY,public,SRX7762155,Fe7/29847,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,SRS4498348,SAMN11097990,pig gut metagenome,SRP188615,2020-02-20 00:00:00+00:00,PRJNA526405,315,,302,1083,,plate_3_G2,2/7/17,Australia,Oceania,['Australia: NSW']
2036,SRR11489790,WGS,CHINESE ACADEMY OF AGRICULTURAL SCIENCES,public,SRX8065725,C-CON6,Illumina HiSeq 3000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,SRS6434459,SAMN14543218,pig gut metagenome,SRP118553,2020-05-01 00:00:00+00:00,PRJNA408025,5272,,300,13695,,EGENE_LC-CON6,3/5/17,China,Asia,['China:Sichuan']
2037,SRR14369202,WGS,AGRICULTURE AND AGRI-FOOD CANADA,public,SRX10721773,H1P304W21FD028,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,SRS8812171,SAMN17899628,pig gut metagenome,SRP262165,2021-05-06 00:00:00+00:00,PRJNA629856,2933,,502,9262,,H1P304W21FD028,,Canada,North America,['Canada:Lacombe']
2038,SRR11125560,WGS,UNIVERSITY OF TECHNOLOGY SYDNEY,public,SRX7761747,Ma10/29781,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,SRS4497788,SAMN11098490,pig gut metagenome,SRP188615,2020-02-20 00:00:00+00:00,PRJNA526405,377,,302,1309,,plate_10_A7,3/10/17,Australia,Oceania,['Australia: NSW']
2039,SRR8960395,WGS,UNIVERSITY OF TECHNOLOGY SYDNEY,public,SRX5739644,Fe3/29666,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,SRS4497960,SAMN11097835,pig gut metagenome,SRP188615,2019-04-26 00:00:00+00:00,PRJNA526405,1656,,302,5427,,plate_5_H7,2/3/17,Australia,Oceania,['Australia: NSW']
2040,SRR8960548,WGS,UNIVERSITY OF TECHNOLOGY SYDNEY,public,SRX5740163,Ja31/14320,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,SRS4498366,SAMN11097771,pig gut metagenome,SRP188615,2019-04-26 00:00:00+00:00,PRJNA526405,1210,,302,3949,,plate_4_G2,1/31/17,Australia,Oceania,['Australia: NSW']
2041,SRR11126010,WGS,UNIVERSITY OF TECHNOLOGY SYDNEY,public,SRX7762581,Ja31/29633,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,SRS4497634,SAMN11097813,pig gut metagenome,SRP188615,2020-02-20 00:00:00+00:00,PRJNA526405,345,,302,1109,,plate_7_G12,1/31/17,Australia,Oceania,['Australia: NSW']
2042,SRR8960337,WGS,UNIVERSITY OF TECHNOLOGY SYDNEY,public,SRX5739702,Ma3/29654,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,SRS4498244,SAMN11098379,pig gut metagenome,SRP188615,2019-04-26 00:00:00+00:00,PRJNA526405,1086,,302,3417,,plate_6_H2,3/3/17,Australia,Oceania,['Australia: NSW']
2043,SRR5240726,WGS,FREIE UNIVERSITY OF BERLIN,public,SRX2547598,2016_CRC_S3,NextSeq 500,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,SRS1966275,SAMN06315459,pig gut metagenome,SRP099123,2017-05-01 00:00:00+00:00,PRJNA373834,2070,,302,5329,,L1_S03,8/1/16,Germany,Europe,['Germany: Berlin']
2044,SRR8960364,WGS,UNIVERSITY OF TECHNOLOGY SYDNEY,public,SRX5739675,Fe7/14193,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,SRS4498368,SAMN11097935,pig gut metagenome,SRP188615,2019-04-26 00:00:00+00:00,PRJNA526405,1983,,302,6125,,plate_3_C8,2/7/17,Australia,Oceania,['Australia: NSW']
2045,SRR8960111,WGS,UNIVERSITY OF TECHNOLOGY SYDNEY,public,SRX5739928,Fe3/14306,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,SRS4498057,SAMN11097848,pig gut metagenome,SRP188615,2019-04-26 00:00:00+00:00,PRJNA526405,1710,,302,5656,,plate_4_B5,2/3/17,Australia,Oceania,['Australia: NSW']
2046,SRR11125296,WGS,UNIVERSITY OF TECHNOLOGY SYDNEY,public,SRX7762011,Ma7/14275,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,SRS4497926,SAMN11098440,pig gut metagenome,SRP188615,2020-02-20 00:00:00+00:00,PRJNA526405,390,,302,1242,,plate_10_F3,3/7/17,Australia,Oceania,['Australia: NSW']
2047,SRR8960633,WGS,UNIVERSITY OF TECHNOLOGY SYDNEY,public,SRX5740078,Fe10/14263,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,SRS4497763,SAMN11098034,pig gut metagenome,SRP188615,2019-04-26 00:00:00+00:00,PRJNA526405,1559,,302,4755,,plate_6_D3,2/10/17,Australia,Oceania,['Australia: NSW']
2048,SRR16235698,WGS,CHULALONGKORN UNIVERSITY,public,SRX12515552,NGS_CU_B_D42_T3,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,SRS10477299,SAMN22074019,pig gut metagenome,SRP340410,2022-07-19 00:00:00+00:00,PRJNA769425,3836,,300,12374,,NGS_CU_B_D42_T3,5/22/19,Thailand,Asia,['Thailand']
2049,SRR11125103,WGS,UNIVERSITY OF TECHNOLOGY SYDNEY,public,SRX7761532,Fe3/29865,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,SRS4498389,SAMN11097865,pig gut metagenome,SRP188615,2020-02-20 00:00:00+00:00,PRJNA526405,407,,302,1377,,plate_4_A11,2/3/17,Australia,Oceania,['Australia: NSW']
